cps19_gender,cps19_marital,cps19_employment,cps19_province,cps19_education,cps19_income_cat,cps19_votechoice,cps19_votechoice_pr,cps19_vote_lean_pr,cps19_vote_lean,cps19_vote_unlike_pr,gender,employment,marital,edu,province,income,vote,voteLiberal,voteCon
2,5,4,16,5,2,0,0,0,0,0,female,Retired,Widowed,High school diploma or high school equivalency certificate,Manitoba,"Low family Income: below $60,000",0,0,0
2,1,3,22,8,7,3,0,0,0,0,female,Working at a paid job or self-employed,Married,University certificate or diploma below the bachelor’s level,Ontario,"High family Income: above $10,000",3,0,0
1,1,4,24,5,4,1,0,0,0,0,male,Retired,Married,High school diploma or high school equivalency certificate,Quebec,"Middle family Income: $60,000 - $10,000",1,1,0
2,6,4,24,7,2,2,0,0,0,0,female,Retired,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",2,0,1
2,3,8,22,9,2,3,0,0,0,0,female,Long term illness,Divorced,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",3,0,0
2,3,8,22,6,3,1,0,0,0,0,female,Long term illness,Divorced,Trade certificate or diploma,Ontario,"Low family Income: below $60,000",1,1,0
2,1,4,22,7,3,1,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",1,1,0
1,6,1,14,6,3,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Alberta,"Low family Income: below $60,000",2,0,1
2,2,7,24,11,2,9,0,0,0,0,female,Household work,Living common-law,"University certificate, diploma or degree above the bach. . .",Quebec,"Low family Income: below $60,000",9,0,0
2,1,1,24,10,4,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Quebec,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,8,22,5,4,1,0,0,0,0,female,Long term illness,Living common-law,High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,6,2,25,7,3,1,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Saskatchewan,"Low family Income: below $60,000",1,1,0
2,2,6,24,7,3,0,0,0,0,0,female,Going to school,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",0,0,0
1,2,1,25,9,4,5,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Saskatchewan,"Middle family Income: $60,000 - $10,000",5,0,0
1,6,1,22,9,4,0,2,0,0,0,male,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
1,3,3,14,6,4,9,0,0,0,0,male,Working at a paid job or self-employed,Divorced,Trade certificate or diploma,Alberta,"Middle family Income: $60,000 - $10,000",9,0,0
2,6,6,24,8,1,5,0,0,0,0,female,Going to school,"Single, never married",University certificate or diploma below the bachelor’s level,Quebec,"Low family Income: below $60,000",5,0,0
2,2,1,15,8,5,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,University certificate or diploma below the bachelor’s level,British Columbia,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,4,24,9,4,2,0,0,0,0,female,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",2,0,1
2,3,1,22,9,6,9,0,0,0,0,female,Working at a paid job or self-employed,Divorced,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",9,0,0
2,2,2,22,9,3,0,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Low family Income: below $60,000",0,0,0
2,6,2,24,5,5,9,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Quebec,"Middle family Income: $60,000 - $10,000",9,0,0
1,6,4,14,6,2,2,0,0,0,0,male,Retired,"Single, never married",Trade certificate or diploma,Alberta,"Low family Income: below $60,000",2,0,1
2,5,4,22,10,4,1,0,0,0,0,female,Retired,Widowed,"University certificate, diploma or degree above the bach. . .",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,3,8,15,8,2,0,0,0,0,0,female,Long term illness,Divorced,University certificate or diploma below the bachelor’s level,British Columbia,"Low family Income: below $60,000",0,0,0
2,3,4,20,5,2,1,0,0,0,0,female,Retired,Divorced,High school diploma or high school equivalency certificate,Nova Scotia,"Low family Income: below $60,000",1,1,0
2,1,2,24,10,3,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Quebec,"Low family Income: below $60,000",1,1,0
2,6,1,14,6,4,2,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Alberta,"Middle family Income: $60,000 - $10,000",2,0,1
1,2,1,24,6,6,9,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,Trade certificate or diploma,Quebec,"High family Income: above $10,000",9,0,0
1,1,1,16,8,5,2,0,0,0,0,male,Working at a paid job or self-employed,Married,University certificate or diploma below the bachelor’s level,Manitoba,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,4,17,7,5,1,0,0,0,0,female,Retired,Living common-law,"College, CEGEP or other non-university certificate or di. . .",New Brunswick,"Middle family Income: $60,000 - $10,000",1,1,0
1,1,3,22,9,7,0,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",0,0,0
2,1,1,22,7,5,9,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",9,0,0
2,1,4,22,7,7,2,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"High family Income: above $10,000",2,0,1
1,6,6,22,4,4,0,1,0,0,0,male,Going to school,"Single, never married",Less than high school diploma or its equivalent,Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,1,22,7,4,0,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",0,0,0
2,4,1,22,8,5,1,0,0,0,0,female,Working at a paid job or self-employed,Separated,University certificate or diploma below the bachelor’s level,Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,6,2,22,4,5,5,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",Less than high school diploma or its equivalent,Ontario,"Middle family Income: $60,000 - $10,000",5,0,0
2,1,2,25,10,6,3,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Saskatchewan,"High family Income: above $10,000",3,0,0
1,6,2,14,6,2,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Alberta,"Low family Income: below $60,000",2,0,1
2,1,4,15,9,8,3,0,0,0,0,female,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"High family Income: above $10,000",3,0,0
2,1,1,22,11,7,5,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Ontario,"High family Income: above $10,000",5,0,0
2,3,4,22,5,2,1,0,0,0,0,female,Retired,Divorced,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
2,1,4,22,5,4,3,0,0,0,0,female,Retired,Married,High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,2,7,24,4,3,3,0,0,0,0,female,Household work,Living common-law,Less than high school diploma or its equivalent,Quebec,"Low family Income: below $60,000",3,0,0
2,6,8,24,5,2,1,0,0,0,0,female,Long term illness,"Single, never married",High school diploma or high school equivalency certificate,Quebec,"Low family Income: below $60,000",1,1,0
2,2,2,22,7,2,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",3,0,0
1,1,4,22,9,6,5,0,0,0,0,male,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",5,0,0
2,6,2,15,7,2,0,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",British Columbia,"Low family Income: below $60,000",0,0,0
1,1,1,15,11,6,3,0,0,0,0,male,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",British Columbia,"High family Income: above $10,000",3,0,0
2,1,3,22,7,4,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
1,6,4,22,6,3,2,0,0,0,0,male,Retired,"Single, never married",Trade certificate or diploma,Ontario,"Low family Income: below $60,000",2,0,1
2,2,4,24,7,3,4,0,0,0,0,female,Retired,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",4,0,0
2,1,5,14,7,3,2,0,0,0,0,female,Looking for paid work,Married,"College, CEGEP or other non-university certificate or di. . .",Alberta,"Low family Income: below $60,000",2,0,1
1,1,1,24,9,7,4,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"High family Income: above $10,000",4,0,0
2,1,3,20,9,3,1,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Nova Scotia,"Low family Income: below $60,000",1,1,0
2,6,5,15,5,4,0,0,0,3,0,female,Looking for paid work,"Single, never married",High school diploma or high school equivalency certificate,British Columbia,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,8,23,9,4,1,0,0,0,0,female,Long term illness,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Prince Edward Island,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,1,24,9,5,3,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",3,0,0
1,6,1,15,5,2,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,British Columbia,"Low family Income: below $60,000",2,0,1
1,6,5,14,5,2,9,0,0,0,0,male,Looking for paid work,"Single, never married",High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",9,0,0
1,1,4,25,7,6,0,0,0,0,0,male,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Saskatchewan,"High family Income: above $10,000",0,0,0
2,1,4,24,9,3,0,0,0,0,0,female,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Low family Income: below $60,000",0,0,0
2,5,4,14,5,2,2,0,0,0,0,female,Retired,Widowed,High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",2,0,1
1,4,3,25,6,3,5,0,0,0,0,male,Working at a paid job or self-employed,Separated,Trade certificate or diploma,Saskatchewan,"Low family Income: below $60,000",5,0,0
1,2,1,17,11,4,2,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,"University certificate, diploma or degree above the bach. . .",New Brunswick,"Middle family Income: $60,000 - $10,000",2,0,1
2,1,1,22,9,6,0,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",0,0,0
2,1,4,22,9,4,0,0,0,0,0,female,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",0,0,0
2,6,1,14,5,4,2,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Alberta,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,1,18,7,5,1,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Newfoundland and Labroador,"Middle family Income: $60,000 - $10,000",1,1,0
2,6,1,24,7,3,0,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Quebec,"Low family Income: below $60,000",0,0,0
2,3,1,24,5,3,1,0,0,0,0,female,Working at a paid job or self-employed,Divorced,High school diploma or high school equivalency certificate,Quebec,"Low family Income: below $60,000",1,1,0
2,4,1,24,9,4,4,0,0,0,0,female,Working at a paid job or self-employed,Separated,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",4,0,0
1,1,3,22,6,3,3,0,0,0,0,male,Working at a paid job or self-employed,Married,Trade certificate or diploma,Ontario,"Low family Income: below $60,000",3,0,0
2,1,2,22,7,7,9,0,0,0,0,female,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"High family Income: above $10,000",9,0,0
1,1,6,24,10,2,0,1,0,0,0,male,Going to school,Married,"University certificate, diploma or degree above the bach. . .",Quebec,"Low family Income: below $60,000",1,1,0
2,1,7,22,10,8,9,0,0,0,0,female,Household work,Married,"University certificate, diploma or degree above the bach. . .",Ontario,"High family Income: above $10,000",9,0,0
2,2,1,22,10,8,1,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"University certificate, diploma or degree above the bach. . .",Ontario,"High family Income: above $10,000",1,1,0
2,3,1,22,9,5,1,0,0,0,0,female,Working at a paid job or self-employed,Divorced,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,6,6,15,10,4,0,0,0,0,0,female,Going to school,"Single, never married","University certificate, diploma or degree above the bach. . .",British Columbia,"Middle family Income: $60,000 - $10,000",0,0,0
1,6,1,24,11,4,3,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Quebec,"Middle family Income: $60,000 - $10,000",3,0,0
2,2,7,15,6,3,7,0,0,0,0,female,Household work,Living common-law,Trade certificate or diploma,British Columbia,"Low family Income: below $60,000",7,0,0
2,6,6,15,8,4,3,0,0,0,0,female,Going to school,"Single, never married",University certificate or diploma below the bachelor’s level,British Columbia,"Middle family Income: $60,000 - $10,000",3,0,0
1,6,2,22,5,3,1,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
2,2,1,16,5,3,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,High school diploma or high school equivalency certificate,Manitoba,"Low family Income: below $60,000",3,0,0
1,2,1,24,9,5,3,0,0,0,0,male,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Middle family Income: $60,000 - $10,000",3,0,0
1,6,8,25,4,2,0,0,0,0,0,male,Long term illness,"Single, never married",Less than high school diploma or its equivalent,Saskatchewan,"Low family Income: below $60,000",0,0,0
1,1,4,22,6,5,2,0,0,0,0,male,Retired,Married,Trade certificate or diploma,Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
1,6,3,16,5,3,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Manitoba,"Low family Income: below $60,000",2,0,1
2,6,5,17,7,2,9,0,0,0,0,female,Looking for paid work,"Single, never married","College, CEGEP or other non-university certificate or di. . .",New Brunswick,"Low family Income: below $60,000",9,0,0
2,2,1,24,6,6,0,0,0,6,0,female,Working at a paid job or self-employed,Living common-law,Trade certificate or diploma,Quebec,"High family Income: above $10,000",6,0,0
2,6,3,22,8,2,9,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",University certificate or diploma below the bachelor’s level,Ontario,"Low family Income: below $60,000",9,0,0
1,1,4,24,3,3,4,0,0,0,0,male,Retired,Married,Less than high school diploma or its equivalent,Quebec,"Low family Income: below $60,000",4,0,0
1,3,4,22,2,2,5,0,0,0,0,male,Retired,Divorced,Less than high school diploma or its equivalent,Ontario,"Low family Income: below $60,000",5,0,0
2,6,5,14,5,2,2,0,0,0,0,female,Looking for paid work,"Single, never married",High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",2,0,1
2,1,4,22,7,4,5,0,0,0,0,female,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",5,0,0
2,6,6,24,8,4,5,0,0,0,0,female,Going to school,"Single, never married",University certificate or diploma below the bachelor’s level,Quebec,"Middle family Income: $60,000 - $10,000",5,0,0
1,6,3,22,6,3,9,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Ontario,"Low family Income: below $60,000",9,0,0
1,6,6,16,10,3,0,5,0,0,0,male,Going to school,"Single, never married","University certificate, diploma or degree above the bach. . .",Manitoba,"Low family Income: below $60,000",5,0,0
1,1,2,16,9,5,2,0,0,0,0,male,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Manitoba,"Middle family Income: $60,000 - $10,000",2,0,1
2,6,6,22,8,8,0,0,0,0,0,female,Going to school,"Single, never married",University certificate or diploma below the bachelor’s level,Ontario,"High family Income: above $10,000",0,0,0
2,6,2,24,6,2,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",Trade certificate or diploma,Quebec,"Low family Income: below $60,000",3,0,0
2,6,3,22,10,5,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,2,1,24,7,5,4,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Quebec,"Middle family Income: $60,000 - $10,000",4,0,0
1,6,1,14,5,3,3,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Alberta,"Low family Income: below $60,000",3,0,0
1,6,3,22,10,2,0,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Ontario,"Low family Income: below $60,000",0,0,0
2,6,3,24,9,2,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Low family Income: below $60,000",3,0,0
2,4,1,22,7,3,1,0,0,0,0,female,Working at a paid job or self-employed,Separated,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",1,1,0
1,1,4,22,7,3,3,0,0,0,0,male,Retired,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",3,0,0
2,2,1,24,11,7,1,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"University certificate, diploma or degree above the bach. . .",Quebec,"High family Income: above $10,000",1,1,0
2,6,5,22,5,2,1,0,0,0,0,female,Looking for paid work,"Single, never married",High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
2,6,1,14,7,4,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Alberta,"Middle family Income: $60,000 - $10,000",3,0,0
2,2,1,15,9,7,5,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"High family Income: above $10,000",5,0,0
1,6,6,24,4,4,3,0,0,0,0,male,Going to school,"Single, never married",Less than high school diploma or its equivalent,Quebec,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,4,22,9,4,5,0,0,0,0,female,Retired,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",5,0,0
2,5,4,14,8,3,2,0,0,0,0,female,Retired,Widowed,University certificate or diploma below the bachelor’s level,Alberta,"Low family Income: below $60,000",2,0,1
2,4,1,22,7,8,9,0,0,0,0,female,Working at a paid job or self-employed,Separated,"College, CEGEP or other non-university certificate or di. . .",Ontario,"High family Income: above $10,000",9,0,0
2,1,8,22,9,5,2,0,0,0,0,female,Long term illness,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
1,1,1,14,7,6,2,0,0,0,0,male,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Alberta,"High family Income: above $10,000",2,0,1
2,6,1,14,10,5,2,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","University certificate, diploma or degree above the bach. . .",Alberta,"Middle family Income: $60,000 - $10,000",2,0,1
2,6,6,22,4,3,9,0,0,0,0,female,Going to school,"Single, never married",Less than high school diploma or its equivalent,Ontario,"Low family Income: below $60,000",9,0,0
1,1,8,22,6,4,1,0,0,0,0,male,Long term illness,Married,Trade certificate or diploma,Ontario,"Middle family Income: $60,000 - $10,000",1,1,0
2,1,1,22,9,6,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",2,0,1
1,3,2,15,10,5,3,0,0,0,0,male,Working at a paid job or self-employed,Divorced,"University certificate, diploma or degree above the bach. . .",British Columbia,"Middle family Income: $60,000 - $10,000",3,0,0
2,6,2,22,8,3,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married",University certificate or diploma below the bachelor’s level,Ontario,"Low family Income: below $60,000",3,0,0
1,6,3,16,5,2,5,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",High school diploma or high school equivalency certificate,Manitoba,"Low family Income: below $60,000",5,0,0
1,6,2,14,8,4,2,0,0,0,0,male,Working at a paid job or self-employed,"Single, never married",University certificate or diploma below the bachelor’s level,Alberta,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,4,24,9,3,0,0,0,0,0,female,Retired,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Quebec,"Low family Income: below $60,000",0,0,0
2,2,2,22,7,3,2,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",2,0,1
2,3,4,16,5,2,9,0,0,0,0,female,Retired,Divorced,High school diploma or high school equivalency certificate,Manitoba,"Low family Income: below $60,000",9,0,0
1,1,4,15,5,5,2,0,0,0,0,male,Retired,Married,High school diploma or high school equivalency certificate,British Columbia,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,1,16,8,4,3,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,University certificate or diploma below the bachelor’s level,Manitoba,"Middle family Income: $60,000 - $10,000",3,0,0
1,3,5,22,5,3,0,0,0,0,0,male,Looking for paid work,Divorced,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",0,0,0
2,6,1,22,9,6,0,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"High family Income: above $10,000",0,0,0
2,1,1,22,5,4,2,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Ontario,"Middle family Income: $60,000 - $10,000",2,0,1
2,2,6,20,9,2,0,0,0,0,0,female,Going to school,Living common-law,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Nova Scotia,"Low family Income: below $60,000",0,0,0
2,1,3,14,10,4,2,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Alberta,"Middle family Income: $60,000 - $10,000",2,0,1
2,5,4,14,7,4,0,0,0,0,0,female,Retired,Widowed,"College, CEGEP or other non-university certificate or di. . .",Alberta,"Middle family Income: $60,000 - $10,000",0,0,0
1,1,1,22,11,6,0,0,0,0,0,male,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Ontario,"High family Income: above $10,000",0,0,0
2,6,3,15,9,4,0,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",British Columbia,"Middle family Income: $60,000 - $10,000",0,0,0
1,1,2,15,10,3,0,9,0,0,0,male,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",British Columbia,"Low family Income: below $60,000",9,0,0
2,6,8,16,8,2,3,0,0,0,0,female,Long term illness,"Single, never married",University certificate or diploma below the bachelor’s level,Manitoba,"Low family Income: below $60,000",3,0,0
2,1,8,18,7,3,1,0,0,0,0,female,Long term illness,Married,"College, CEGEP or other non-university certificate or di. . .",Newfoundland and Labroador,"Low family Income: below $60,000",1,1,0
1,6,6,15,8,7,2,0,0,0,0,male,Going to school,"Single, never married",University certificate or diploma below the bachelor’s level,British Columbia,"High family Income: above $10,000",2,0,1
1,1,1,24,6,3,0,0,0,0,0,male,Working at a paid job or self-employed,Married,Trade certificate or diploma,Quebec,"Low family Income: below $60,000",0,0,0
1,1,2,14,4,4,0,0,0,0,0,male,Working at a paid job or self-employed,Married,Less than high school diploma or its equivalent,Alberta,"Middle family Income: $60,000 - $10,000",0,0,0
2,2,1,25,7,2,0,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"College, CEGEP or other non-university certificate or di. . .",Saskatchewan,"Low family Income: below $60,000",0,0,0
2,1,2,22,5,2,1,0,0,0,0,female,Working at a paid job or self-employed,Married,High school diploma or high school equivalency certificate,Ontario,"Low family Income: below $60,000",1,1,0
2,1,1,22,10,7,0,0,0,0,0,female,Working at a paid job or self-employed,Married,"University certificate, diploma or degree above the bach. . .",Ontario,"High family Income: above $10,000",0,0,0
2,1,4,24,6,7,1,0,0,0,0,female,Retired,Married,Trade certificate or diploma,Quebec,"High family Income: above $10,000",1,1,0
2,6,1,24,7,4,0,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Quebec,"Middle family Income: $60,000 - $10,000",0,0,0
1,4,1,14,10,4,1,0,0,0,0,male,Working at a paid job or self-employed,Separated,"University certificate, diploma or degree above the bach. . .",Alberta,"Middle family Income: $60,000 - $10,000",1,1,0
2,6,1,22,9,5,3,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Ontario,"Middle family Income: $60,000 - $10,000",3,0,0
2,1,1,16,3,4,2,0,0,0,0,female,Working at a paid job or self-employed,Married,Less than high school diploma or its equivalent,Manitoba,"Middle family Income: $60,000 - $10,000",2,0,1
1,1,1,18,6,4,9,0,0,0,0,male,Working at a paid job or self-employed,Married,Trade certificate or diploma,Newfoundland and Labroador,"Middle family Income: $60,000 - $10,000",9,0,0
2,2,2,22,11,3,2,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,"University certificate, diploma or degree above the bach. . .",Ontario,"Low family Income: below $60,000",2,0,1
1,1,1,22,7,4,9,0,0,0,0,male,Working at a paid job or self-employed,Married,"College, CEGEP or other non-university certificate or di. . .",Ontario,"Middle family Income: $60,000 - $10,000",9,0,0
2,6,1,22,7,3,2,0,0,0,0,female,Working at a paid job or self-employed,"Single, never married","College, CEGEP or other non-university certificate or di. . .",Ontario,"Low family Income: below $60,000",2,0,1
2,2,2,22,4,2,0,0,0,0,0,female,Working at a paid job or self-employed,Living common-law,Less than high school diploma or its equivalent,Ontario,"Low family Income: below $60,000",0,0,0
1,1,4,24,5,4,2,0,0,0,0,male,Retired,Married,High school diploma or high school equivalency certificate,Quebec,"Middle family Income: $60,000 - $10,000",2,0,1
1,1,5,14,10,6,2,0,0,0,0,male,Looking for paid work,Married,"University certificate, diploma or degree above the bach. . .",Alberta,"High family Income: above $10,000",2,0,1
2,5,4,14,9,4,2,0,0,0,0,female,Retired,Widowed,"Bachelor’s degree (e.g. B.A., B.Sc., LL.B.)",Alberta,"Middle family Income: $60,000 - $10,000",2,0,1
